,country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017,is_green
1205,BRA,Brazil,Alhandra,BRA0029112,6.3,-7.2731,-34.9344,Wind,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1080248,2017.0,,,,,,,,,23.19,20.15,18.4,15.18,14.79,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1,1
1206,BRA,Brazil,Almirante Álvaro Alberto - Unidade I (Antiga Angra I),BRA0000100,640.0,-23.0087,-44.4574,Nuclear,,,,1985.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,4885.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Nuclear
1207,BRA,Brazil,Almirante Álvaro Alberto - Unidade II (Antiga Angra II),BRA0000101,1350.0,-23.0072,-44.4588,Nuclear,,,,2000.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,10304.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Nuclear
1208,BRA,Brazil,Alta Floresta,BRA0000058,5.0,-11.9319,-62.0425,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063416,2017.0,,,,,,,,,19.67,24.03,22.52,22.23,19.78,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1209,BRA,Brazil,Alta Mogiana,BRA0000060,75.0,-20.4819,-47.8662,Biomass,,,,1994.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1096578,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1210,BRA,Brazil,Altero Design,BRA0030560,2.032,-29.6341,-50.9975,Oil,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,4.01,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1211,BRA,Brazil,Alterosa,BRA0029991,8.0,-19.8563,-44.5989,Oil,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,15.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1212,BRA,Brazil,Alto Benedito Novo,BRA0000068,2.544,-26.7819,-49.3972,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1088149,2017.0,,,,,,,,,5.02,8.95,8.64,8.67,7.62,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1213,BRA,Brazil,Alto Benedito Novo I,BRA0028802,15.0,-26.7667,-49.4333,Hydro,,,,2008.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1068032,2017.0,,,,,,,,,33.93,54.9,52.89,53.04,45.83,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1214,BRA,Brazil,Alto Brejaúba,BRA0030687,1.35,-18.9011,-42.446,Hydro,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,2.01,4.05,3.88,3.89,3.34,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1215,BRA,Brazil,Alto Fêmeas I,BRA0027414,10.649,-12.45,-45.2,Hydro,,,,1992.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1033932,2017.0,,,,,,,,,35.69,52.43,44.54,46.19,40.22,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1216,BRA,Brazil,Alto Irani,BRA0028748,21.0,-27.0094,-52.4303,Hydro,,,,2008.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1064584,2017.0,,,,,,,,,63.57,84.59,86.7,76.97,69.32,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1217,BRA,Brazil,Alto Jatapu,BRA0000076,5.0,0.9,-59.3333,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1046367,2017.0,,,,,,,,,18.28,20.87,20.6,20.27,21.07,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1218,BRA,Brazil,Alto Paraguai (Pedro Pedrossian),BRA0000078,1.68,-14.5069,-56.4025,Hydro,,,,1970.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1078244,2017.0,,,,,,,,,5.18,6.95,7.68,7.58,6.82,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1219,BRA,Brazil,Alto Sucuriú,BRA0028817,29.0,-19.245,-52.8994,Hydro,,,,2008.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1087245,2017.0,,,,,,,,,109.19,124.72,124.09,127.12,118.66,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1220,BRA,Brazil,Altos,BRA0028538,13.12,-5.0321,-42.4358,Oil,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,25.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1221,BRA,Brazil,Alumar,BRA0029591,75.2,-2.7028,-44.3415,Coal,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1086253,2017.0,,,,,,,,,,,,,562.75,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Coal
1222,BRA,Brazil,Alunorte,BRA0028916,103.854,-1.5374,-48.723,Coal,,,,2007.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1086252,2017.0,,,,,,,,,,,,,777.18,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Coal
1223,BRA,Brazil,Alvarães,BRA0000082,3.18,-3.2293,-64.7739,Oil,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,6.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1224,BRA,Brazil,Alvorada,BRA0028580,8.0,-21.3049,-46.8541,Biomass,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1088383,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1225,BRA,Brazil,Alvorada,BRA0030320,8.0,-14.1852,-42.5911,Wind,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1088383,2017.0,,,,,,,,,,,26.33,29.06,22.84,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,1
1226,BRA,Brazil,Amador Aguiar I (Antiga Capim Branco I),BRA0027483,243.675,-18.7903,-48.1472,Hydro,,,,2006.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011474,2017.0,,,,,,,,,820.88,925.35,966.48,952.43,844.66,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1227,BRA,Brazil,Amador Aguiar II (Antiga Capim Branco II),BRA0027484,210.0,-18.6597,-48.4353,Hydro,,,,2007.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1056474,2017.0,,,,,,,,,749.02,829.91,882.83,879.76,777.85,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1228,BRA,Brazil,Amandina,BRA0030115,120.0,-22.4341,-53.5685,Biomass,,,,2014.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1229,BRA,Brazil,Amapá Garden Shopping,BRA0031250,4.6000000000000005,0.0124,-51.072,Oil,,,,2013.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,9.08,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1230,BRA,Brazil,Amaturá,BRA0000087,1.92,-3.3668,-68.1866,Oil,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,3.79,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1231,BRA,Brazil,Ambient,BRA0030472,1.5,-21.1008,-47.8035,Waste,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Waste
1232,BRA,Brazil,Americana,BRA0000089,30.0,-22.699,-47.2842,Hydro,,,,1949.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1012857,2017.0,,,,,,,,,89.34,116.97,115.84,135.33,107.86,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1233,BRA,Brazil,Ametista,BRA0030779,28.56,-14.172,-42.7002,Wind,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1102944,2017.0,,,,,,,,,,,,114.26,113.4,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,1
1234,BRA,Brazil,Amparo,BRA0029069,22.5,-26.6183,-51.5646,Wind,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1059617,2017.0,,,,,,,,,44.11,34.72,40.03,47.17,51.65,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1,1
1235,BRA,Brazil,Anagé,BRA0031092,1.0,-14.6286,-41.1889,Hydro,,,,2013.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,1.92,3.49,3.23,3.24,2.96,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1236,BRA,Brazil,Anamã,BRA0000092,1.299,-3.5514,-61.4128,Gas,,,,1985.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,8.56,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Gas
1237,BRA,Brazil,Angelina (Antiga Portobello - Corredeira do Encano),BRA0002133,26.29,-27.4547,-48.9828,Hydro,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,84.46,113.28,106.21,109.56,97.44,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1238,BRA,Brazil,Angical,BRA0030732,12.95,-14.3461,-42.6137,Wind,,,,2016.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1111967,2017.0,,,,,,,,,,,,,51.82,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,1
1239,BRA,Brazil,Angélica,BRA0029670,96.0,-22.1522,-53.7618,Biomass,,,,2009.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1240,BRA,Brazil,Anhanguera,BRA0028734,22.68,-20.4667,-47.8667,Hydro,,,,2010.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1084217,2017.0,,,,,,,,,79.03,102.25,89.81,97.25,80.77,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1241,BRA,Brazil,Anna Maria,BRA0000104,1.68,-21.4858,-43.4539,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1052129,2017.0,,,,,,,,,5.33,6.34,7.57,7.54,5.6,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1242,BRA,Brazil,Anori,BRA0000105,2.742,-3.7068,-61.6518,Gas,,,,1985.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,18.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Gas
1243,BRA,Brazil,Antunes,BRA0030880,1.0,-27.6497,-51.195,Hydro,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1112289,2017.0,,,,,,,,,4.1,3.96,4.01,3.93,3.81,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1244,BRA,Brazil,Antônio Brennand (Antiga  Alto Jauru),BRA0000077,21.96,-15.0472,-58.7517,Hydro,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1063531,2017.0,,,,,,,,,73.88,98.54,95.13,90.85,87.87,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1245,BRA,Brazil,Antônio Dias,BRA0030954,1.35,-19.6047,-42.8583,Hydro,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,3.83,5.1,4.08,5.14,3.54,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1246,BRA,Brazil,Antônio Viel,BRA0029680,2.9028,-27.2714,-51.5481,Hydro,,,,1959.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1092499,2017.0,,,,,,,,,10.18,12.64,12.34,11.86,11.23,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1247,BRA,Brazil,Aparecida Parte I,BRA0027250,240.74,-3.1257,-60.0233,Oil,,,,1997.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011756,2017.0,,,,,,,,,,,,,475.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1248,BRA,Brazil,Aparecida Parte II,BRA0030275,8.4,-3.1257,-60.0233,Oil,,,,1997.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011756,2017.0,,,,,,,,,,,,,16.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1249,BRA,Brazil,Aparecida Parte III,BRA0030276,2.4,-3.1257,-60.0281,Oil,,,,1997.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1011756,2017.0,,,,,,,,,,,,,4.74,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1250,BRA,Brazil,Apiacás,BRA0000114,3.148,-9.5527,-57.3722,Oil,,,,2006.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,6.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1251,BRA,Brazil,Apiaí,BRA0000116,1.0,-24.4789,-49.0636,Hydro,,,,1951.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,1.67,3.12,3.0,3.01,2.6,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1252,BRA,Brazil,Apodi,WKS0068579,120.0,-5.06,-37.755,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,319.08,319.08,319.08,318.77,291.99,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,1
1253,BRA,Brazil,Apolônio Sales (Antiga Moxotó),BRA0001510,400.0,-9.3575,-38.2083,Hydro,,,,1977.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,1597.29,1390.34,1332.95,1292.26,1256.89,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1254,BRA,Brazil,Aporé,BRA0029104,1.0,-18.6805,-52.5842,Hydro,,,,1977.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,1.74,3.2,3.08,3.09,2.68,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1255,BRA,Brazil,Apuí,BRA0000124,5.0,-7.1985,-59.8775,Oil,,,,1998.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,9.87,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1256,BRA,Brazil,Aquarius,BRA0000859,4.2,-17.6167,-54.9167,Hydro,,,,2006.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1068023,2017.0,,,,,,,,,15.83,19.29,18.93,18.98,18.32,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,1
1257,BRA,Brazil,Aquibatã,BRA0029052,30.0,-26.5848,-51.7532,Wind,,,,2011.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1059910,2017.0,,,,,,,,,58.82,46.3,50.02,59.52,65.51,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1,1
1258,BRA,Brazil,Aracati,BRA0028531,11.48,-4.5491,-37.7605,Oil,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,22.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1259,BRA,Brazil,Aracruz,BRA0000127,210.4,-19.843,-40.0747,Biomass,,,,2002.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),1108226,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1260,BRA,Brazil,Araguaia Shopping,BRA0030722,2.4,-16.639,-49.2653,Oil,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,4.74,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1261,BRA,Brazil,Araguassu,BRA0028683,1.2,-10.874,-51.6235,Biomass,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1262,BRA,Brazil,Aralco,BRA0028488,4.8,-20.9045,-50.4015,Biomass,,,,,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,Biomass
1263,BRA,Brazil,Araras DPA,BRA0032744,1.28,-22.3661,-47.3713,Oil,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,2.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
1264,BRA,Brazil,Araras Nescafé,BRA0032845,1.052,-22.3622,-47.3715,Oil,,,,2015.0,,Agência Nacional de Energia Elétrica (Brazil),http://www2.aneel.gov.br/aplicacoes/capacidadebrasil/capacidadebrasil.cfm,Agência Nacional de Energia Elétrica (Brazil),,2017.0,,,,,,,,,,,,,2.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1,Oil
